,Date,Latitude,Longitude,EPISODE_ID,EVENT_ID,STATE,STATE_FIPS,EVENT_TYPE,CZ_TYPE,CZ_FIPS,CZ_NAME,WFO,CZ_TIMEZONE,INJURIES_DIRECT,INJURIES_INDIRECT,DEATHS_DIRECT,DEATHS_INDIRECT,DAMAGE_PROPERTY,DAMAGE_CROPS,SOURCE,MAGNITUDE,MAGNITUDE_TYPE,FLOOD_CAUSE,CATEGORY,TOR_F_SCALE,TOR_LENGTH,TOR_WIDTH,TOR_OTHER_WFO,TOR_OTHER_CZ_STATE,TOR_OTHER_CZ_FIPS,TOR_OTHER_CZ_NAME,EPISODE_NARRATIVE,EVENT_NARRATIVE,DATA_SOURCE
2508,2004-06-03,30,-104,1172928,5405112,TEXAS,48,Hail,C,377,PRESIDIO,MAF,CST,0,0,0,0,0,0,GENERAL PUBLIC,0.75,,,,,,,,,,,Several thunderstorms produced severe winds and large hail in the vicinity of the Davis Mountains on the afternoon of the 3rd.,Hail was reported along a nine mile stretch of U.S. Highway 90.,PDS
2509,2004-06-03,31,-104,1172928,5405113,TEXAS,48,Hail,C,243,JEFF DAVIS,MAF,CST,0,0,0,0,3K,0,LAW ENFORCEMENT,0.88,,,,,,,,,,,Several thunderstorms produced severe winds and large hail in the vicinity of the Davis Mountains on the afternoon of the 3rd.,At least one vehicle was damaged by large hail along State Route 118.,PDS
2510,2004-06-06,31,-104,1172930,5405118,TEXAS,48,Thunderstorm Wind,C,243,JEFF DAVIS,MAF,CST,0,0,0,0,0,0,GENERAL PUBLIC,57.0,MG,,,,,,,,,,,"High based thunderstorms developed over the Davis Mountains on the afternoon of the 6th. These storms developed above a very dry and deeply mixed boundary layer, and in an environment favorable for intense convective winds. A rural resident west of Fort Davis measured a 65 MPH wind gust with a home weather station as a severe thunderstorm moved across the area.",PDS
2511,2004-06-08,30,-103,1172931,5405119,TEXAS,48,Hail,C,43,BREWSTER,MAF,CST,0,0,0,0,0,0,OTHER FEDERAL AGENCY,0.75,,,,,,,,,,,,Severe multicell thunderstorms affected the Marathon area on the afternoon of the 8th. The U.S. Border Patrol reported three quarter inch hail at the check point south of Marathon on U.S. Highway 385.,PDS
2512,2004-06-05,32,-102,1172934,5405287,TEXAS,48,Tornado,C,103,CRANE,MAF,CST,0,0,0,0,0,0,LAW ENFORCEMENT,,,,,F0,0.7,20.0,,,,,"An active and very complicated round of severe thunderstorms affected west Texas during the late afternoon and evening of the 5th. Severe weather development was focused in two areas of the region. Convective initiation occurred first near a sub-synoptic scale outflow boundary that was situated across the southeast Permian Basin. This feature was a remnant from overnight convection to the northeast of the area. Two supercell thunderstorms developed along the boundary over rural areas of southeast Midland and northern Upton Counties. As these storms moved east, storm-scale outflow boundaries were observed in local warning radar base reflectivity and velocity data arcing away from the storms toward the west. Both of these boundaries interacted with the larger scale baroclinic boundary under a field of strongly growing convective towers over southern and central Midland County and northeast Crane County. A series of at least four landspout tornadoes were observed as these interactions occurred.The mesoscale boundary began propagating west-northwest across the basin as the supercell storms provided convective enhancement to the cool (east) side of the boundary. Meanwhile strong to severe thunderstorms began propagating east from the mountainous areas of southeast New Mexico and southwest Texas. The convectively enhanced outflow boundary interacted with the complex of storms over the Upper Trans Pecos region. Large hail and two tornadoes were observed in east-central Reeves County.",The Odessa Police Department reported a tornado (landspout) in northeast Crane County near U.S. Highway 385.A series of at least four landspout tornadoes developed as outflow from two isolated severe thunderstorms interacted with a pre-existing boundary remnant from the previous night's convection. Strong towering cumulus clouds above the boundary interactions provided sufficient vertical stretching to result in narrow dust filled vortices that visually extended toward the cloud bases. These landspouts were observed by many people in Midland and law officials in Odessa resulting in numerous reports from both public and local emergency officials.,PDS
2513,2004-06-12,30,-104,1172942,5405443,TEXAS,48,Hail,C,43,BREWSTER,MAF,CST,0,0,0,0,0,0,GENERAL PUBLIC,1.75,,,,,,,,,,,"A complex of severe thunderstorms, including several embedded supercell storms, developed in the vicinity of the Davis and Glass Mountains during the afternoon of the 12th. This activity moved east into the Lower Trans Pecos region of west Texas through the early evening hours. Large hail, severe winds, and at least one tornado accompanied the convective complex. Radar indications suggested that the strongest storms tracked over remote parts of southern Pecos County and northwest Terrell Counties, where several Tornado Warnings were issued based on Doppler radar signatures of intense mesocyclone circulations. Although one tornado was spotted by a sheriff's deputy dispatched to observe the storms, the most dangerous activity remained over open range land.Severe convective development began to spread north along a dryline during the late afternoon and evening hours. A complex of thunderstorms that included at least three supercells affected parts of the Permian Basin, and produced large hail and damaging winds.",Hail ranging in size from dimes to golfballs was reported in the city of Alpine. No damage was reported.,PDS
2514,2004-06-12,30,-103,1172942,5405445,TEXAS,48,Tornado,C,371,PECOS,MAF,CST,0,0,0,0,0,0,LAW ENFORCEMENT,,,,,F0,1.3,150.0,,,,,"A complex of severe thunderstorms, including several embedded supercell storms, developed in the vicinity of the Davis and Glass Mountains during the afternoon of the 12th. This activity moved east into the Lower Trans Pecos region of west Texas through the early evening hours. Large hail, severe winds, and at least one tornado accompanied the convective complex. Radar indications suggested that the strongest storms tracked over remote parts of southern Pecos County and northwest Terrell Counties, where several Tornado Warnings were issued based on Doppler radar signatures of intense mesocyclone circulations. Although one tornado was spotted by a sheriff's deputy dispatched to observe the storms, the most dangerous activity remained over open range land.Severe convective development began to spread north along a dryline during the late afternoon and evening hours. A complex of thunderstorms that included at least three supercells affected parts of the Permian Basin, and produced large hail and damaging winds.","A Pecos County Sheriff's deputy observed a tornado just east of U.S. Highway 385. The deputy described the tornado as a well-developed cone-shaped vortex, approximately 150 yards in width, that remained in open range land for about two minutes as it moved east. The deputy searched the area for damage after the tornado dissipated, and reported ""shredded"" mesquite trees in the tornado's path. Otherwise, no damage to man-made structures occurred.",PDS
2515,2004-06-11,32,-101,1172938,5403566,TEXAS,48,Tornado,C,335,MITCHELL,MAF,CST,3,0,0,0,250K,0,LAW ENFORCEMENT,,,,,F2,10.3,200.0,,,,,"In summary, a significant round of severe thunderstorms affected parts of west Texas during the afternoon and evening of the 11th. At least two supercell storms produced giant hail and one strong tornado over the region.A supercell thunderstorm tracked across Terrell County in the west Texas Lower Trans Pecos region during the late afternoon hours. Multiple reports of large hail including two different instances of tennis ball sized stones were received as this storm tracked east along U.S. Highway 90 between Sanderson and Dryden.A second area of convection erupted over the eastern Permian Basin by late afternoon and continued into the evening hours. A severe storm associated with this activity produced half-dollar size hail in the Westbrook community. An isolated classic supercell evolved from this complex of storms and took on a distinctly deviant southeastward storm motion. This storm took on radar characteristics consistent with a classic tornadic supercell. Hail up to the size of golfballs was observed southeast of Colorado City as the storm evolved into its tornadic phase. A long-lived significant tornado tracked across mainly rural areas of Mitchell County just after sunset. The tornado resulted in three injuries when it crossed State Route 208 and blew a vehicle off of the highway. Severe rear flank downdraft winds also resulted in widespread wind damage south of the tornado's path.","A National Weather Service damage survey team concluded that a significant tornado struck rural areas of southeastern Mitchell County during the evening of the 11th. The team examined a damage path marked by shredded vegetation (mostly mesquite trees),  downed utility poles, agricultural fences, and a complex of destroyed mobile homes that extended over ten miles in a continuous horseshoe shaped path that crossed State Route 208 twenty miles south-southeast of Colorado City.The tornado developed seventeen miles south-southeast of Colorado City around 2028 CST. Damage indicates the tornado's motion was initially toward the southeast then east as it crossed the heavily traveled State Route 208. Two Texas Tech University students traveling north on 208 (south of the tornado's path) watched as a Ford Expedition drove into the tornadic circulation. The large sports utility vehicle was blown 100 yards off of the highway. Evidence supports the vehicle was rolled a considerable distance by the tornadic winds, but it is unclear whether it became airborne. Three motorists were transferred to local hospitals. One person sustained serious injuries that included a broken back.A detailed damage path analysis and corresponding radar data suggest that the tornado then tracked very slowly east a few miles before curving to the northeast. Similar curved damage paths (turning left of the tornado's original motion) are commonly observed when well-developed tornadoes enter the dissipation stage. The tornado proved to remain very dangerous, however, as eight mobile homes were destroyed by the tornado near the end of its life cycle twenty miles southeast of Colorado City. The light weight and unanchored structures were blown over and shredded by the dissipation stage tornadic winds. The trailers were arranged in a complex and were used to provide shelter for groups of hunters that frequent the ranch property. They were not occupied when the tornado struck.",PDS
2516,2004-06-12,33,-100,1173984,5407254,TEXAS,48,Thunderstorm Wind,C,253,JONES,SJT,CST,0,0,0,0,10K,,GENERAL PUBLIC,69.57,EG,,,,,,,,,,,Power lines and trees blown down.,PDS
2517,2004-06-12,33,-99,1173984,5407255,TEXAS,48,Thunderstorm Wind,C,447,THROCKMORTON,SJT,CST,0,0,0,0,8K,,LAW ENFORCEMENT,52.17,EG,,,,,,,,,,,Power lines and trees down in Throckmorton.,PDS
2518,2004-06-12,33,-99,1173984,5407256,TEXAS,48,Thunderstorm Wind,C,417,SHACKELFORD,SJT,CST,0,0,0,0,,,LAW ENFORCEMENT,52.17,EG,,,,,,,,,,,,PDS
2519,2004-06-12,33,-99,1173984,5407257,TEXAS,48,Thunderstorm Wind,C,447,THROCKMORTON,SJT,CST,0,0,0,0,8K,,LAW ENFORCEMENT,52.17,EG,,,,,,,,,,,Trees blown down in Woodson.,PDS
2520,2004-06-12,33,-100,1173984,5407258,TEXAS,48,Hail,C,253,JONES,SJT,CST,0,0,0,0,,,AMATEUR RADIO,1.0,,,,,,,,,,,,,PDS
2521,2004-06-12,33,-100,1173984,5407259,TEXAS,48,Hail,C,253,JONES,SJT,CST,0,0,0,0,,,AMATEUR RADIO,1.0,,,,,,,,,,,,,PDS
2522,2004-06-21,31,-99,1173985,5407260,TEXAS,48,Thunderstorm Wind,C,307,MCCULLOCH,SJT,CST,0,0,0,0,10K,,EMERGENCY MANAGER,60.87,EG,,,,,,,,,,,Emergency manager reported a car blown off the road and many trees downed around the Lohn area.,PDS
2523,2004-06-21,31,-99,1173985,5407261,TEXAS,48,Thunderstorm Wind,C,49,BROWN,SJT,CST,0,0,0,0,,,"AWOS,ASOS,MESONET,ETC",66.09,MG,,,,,,,,,,,,PDS
2524,2004-06-06,29,-81,1173454,5407588,FLORIDA,12,Hail,C,117,SEMINOLE,MLB,EST,0,0,0,0,0,0,GENERAL PUBLIC,1.25,,,,,,,,,,,,,PDS
2525,2004-06-06,29,-81,1173454,5407589,FLORIDA,12,Hail,C,117,SEMINOLE,MLB,EST,0,0,0,0,0,0,TRAINED SPOTTER,1.0,,,,,,,,,,,,,PDS
2526,2004-06-06,28,-81,1173454,5407590,FLORIDA,12,Thunderstorm Wind,C,97,OSCEOLA,MLB,EST,0,0,0,0,0,0,TRAINED SPOTTER,50.0,EG,,,,,,,,,,,Thunderstorm winds blew down a large tree in Kissimmee.,PDS
2527,2004-06-06,28,-81,1173454,5407591,FLORIDA,12,Thunderstorm Wind,C,95,ORANGE,MLB,EST,0,0,0,0,0,0,FIRE DEPT/RESCUE SQUAD,50.0,EG,,,,,,,,,,,Thunderstorm winds damaged a gas station awning damaging a truck north of Kissimmee.,PDS
2528,2004-06-07,27,-81,1173455,5407592,FLORIDA,12,Hail,C,93,OKEECHOBEE,MLB,EST,0,0,0,0,0,0,TRAINED SPOTTER,1.0,,,,,,,,,,,,Spotter also reported an estimated wind gust to 60 mph.,PDS
2529,2004-06-07,29,-82,1173455,5407593,FLORIDA,12,Hail,C,69,LAKE,MLB,EST,0,0,0,0,0,0,GENERAL PUBLIC,0.75,,,,,,,,,,,,,PDS
2530,2004-06-19,29,-81,1173456,5407594,FLORIDA,12,Thunderstorm Wind,C,117,SEMINOLE,MLB,EST,0,0,0,0,0,0,OFFICIAL NWS OBS.,53.0,MG,,,,,,,,,,,A thunderstorm gust to 53 kts (61 mph) was measured at Sanford Airport.,PDS
2531,2004-06-21,28,-81,1173457,5407595,FLORIDA,12,Thunderstorm Wind,C,9,BREVARD,MLB,EST,0,0,0,0,0,0,COASTAL OBSERVING STATION,58.0,MG,,,,,,,,,,,A thunderstorm wind gust to 58 kts (57 mph) was observed at Patrick AFB.,PDS
2532,2004-06-22,29,-81,1173458,5407596,FLORIDA,12,Thunderstorm Wind,C,9,BREVARD,MLB,EST,0,0,0,0,0,0,COASTAL OBSERVING STATION,59.0,MG,,,,,,,,,,,A NASA mesonet site reported a thunderstorm wind gust to 59 kts.,PDS
2533,2004-06-26,29,-81,1173459,5407597,FLORIDA,12,Thunderstorm Wind,C,9,BREVARD,MLB,EST,0,0,0,0,0,0,GENERAL PUBLIC,60.0,EG,,,,,,,,,,,Thunderstorm winds blew down a few trees and a carport in Port St. Johns.,PDS
2534,2004-06-26,28,-81,1173459,5407598,FLORIDA,12,Hail,C,9,BREVARD,MLB,EST,0,0,0,0,0,0,TRAINED SPOTTER,0.75,,,,,,,,,,,,Hail fell in the Canaveral Groves area.,PDS
2535,2004-06-12,36,-84,1172836,5404063,TENNESSEE,47,Thunderstorm Wind,C,123,MONROE,MRX,EST,0,0,0,0,50K,,FIRE DEPT/RESCUE SQUAD,70.0,EG,,,,,,,,,,,Three boats blown from dock.  Three chimneys blown from homes. Numerous trees down,PDS
2536,2004-06-12,36,-85,1172838,5404065,TENNESSEE,47,Thunderstorm Wind,C,151,SCOTT,MRX,EST,0,0,0,0,15K,,LAW ENFORCEMENT,65.0,EG,,,,,,,,,,,Numerous trees down across the northern half of the county,PDS
2537,2004-06-12,36,-85,1172839,5404066,TENNESSEE,47,Hail,C,7,BLEDSOE,MRX,CST,0,0,0,0,,,GENERAL PUBLIC,0.75,,,,,,,,,,,,Dime to penny size hail,PDS
2538,2004-06-12,36,-84,1172841,5404068,TENNESSEE,47,Thunderstorm Wind,C,13,CAMPBELL,MRX,EST,0,0,0,0,15K,,LAW ENFORCEMENT,65.0,EG,,,,,,,,,,,Numerous trees down across the west half of the county,PDS
2539,2004-07-15,32,-83,1173123,5405827,GEORGIA,13,Thunderstorm Wind,C,161,JEFF DAVIS,JAX,EST,0,0,0,0,,,DEPT OF HIGHWAYS,50.0,EG,,,,,,,,,,Trees uprooted by wind on county road 107.,,PDS
2540,2004-07-15,31,-83,1173124,5405828,FLORIDA,12,Thunderstorm Wind,C,47,HAMILTON,JAX,EST,0,0,0,0,,,EMERGENCY MANAGER,50.0,EG,,,,,,,,,,Trees and powerlines down along highway 6E.,,PDS
2541,2004-07-15,31,-83,1173125,5405829,GEORGIA,13,Thunderstorm Wind,C,65,CLINCH,JAX,EST,0,0,0,0,,,UTILITY COMPANY,50.0,EG,,,,,,,,,,Tree blown down across mobile home and powerlines down near Dupont on Highway 84.,,PDS
2542,2004-07-15,32,-83,1173126,5405830,GEORGIA,13,Thunderstorm Wind,C,69,COFFEE,JAX,EST,0,0,0,0,,,DEPT OF HIGHWAYS,50.0,EG,,,,,,,,,,Trees down between Pridgen and Broxton.,,PDS
2543,2004-06-25,33,-102,1172948,5405543,TEXAS,48,Thunderstorm Wind,C,165,GAINES,MAF,CST,0,0,0,0,0,200K,GENERAL PUBLIC,52.0,EG,,,,,,,,,,"Thunderstorm activity was widespread across the Permian Basin during the late afternoon and evening of the 25th. An isolated storm over eastern Gaines County became strong enough to produce agricultural damage. In addition, an area of very heavy rainfall over the southern Permian Basin resulted in flash flooding across southern Upton County.",Severe thunderstorm winds combined with small hail to wipe out two cotton crops in eastern Gaines County. The winds were strong enough to blow several truck tires a distance of one hundred yards.,PDS
2544,2004-06-05,31,-104,1172934,5405283,TEXAS,48,Thunderstorm Wind,C,243,JEFF DAVIS,MAF,CST,0,0,0,0,0,0,GENERAL PUBLIC,61.0,MG,,,,,,,,,,"An active and very complicated round of severe thunderstorms affected west Texas during the late afternoon and evening of the 5th. Severe weather development was focused in two areas of the region. Convective initiation occurred first near a sub-synoptic scale outflow boundary that was situated across the southeast Permian Basin. This feature was a remnant from overnight convection to the northeast of the area. Two supercell thunderstorms developed along the boundary over rural areas of southeast Midland and northern Upton Counties. As these storms moved east, storm-scale outflow boundaries were observed in local warning radar base reflectivity and velocity data arcing away from the storms toward the west. Both of these boundaries interacted with the larger scale baroclinic boundary under a field of strongly growing convective towers over southern and central Midland County and northeast Crane County. A series of at least four landspout tornadoes were observed as these interactions occurred.The mesoscale boundary began propagating west-northwest across the basin as the supercell storms provided convective enhancement to the cool (east) side of the boundary. Meanwhile strong to severe thunderstorms began propagating east from the mountainous areas of southeast New Mexico and southwest Texas. The convectively enhanced outflow boundary interacted with the complex of storms over the Upper Trans Pecos region. Large hail and two tornadoes were observed in east-central Reeves County.",A rural resident measured a 70 MPH wind gust from a severe thunderstorm.,PDS
2545,2004-06-20,32,-102,1172939,5405358,TEXAS,48,Thunderstorm Wind,C,329,MIDLAND,MAF,CST,0,0,0,0,0,0,LAW ENFORCEMENT,52.0,EG,,,,,,,,,,Showers and thunderstorms were numerous over the west Texas Permian Basin late in the evening of the 20th and into the early morning of the 21st. An isolated thunderstorm resulted in a severe downburst in southwestern Midland County during the late evening hours. Flash flooding became the primary threat during the early morning over the southeast basin.,A severe thunderstorm over southwest Midland County produced an intense downburst. Texas Department of Public Safety officers reported 60 MPH winds along Farm to Market Road 1788 just south of Interstate 20.,PDS
2546,2004-06-23,33,-81,1173011,5405558,SOUTH CAROLINA,45,Thunderstorm Wind,C,5,ALLENDALE,CHS,EST,0,0,0,0,,,EMERGENCY MANAGER,50.0,EG,,,,,,,,,,,Thunderstorm winds knocked down trees along Highway 3 and 278.,PDS
2547,2004-06-23,33,-81,1173011,5405559,SOUTH CAROLINA,45,Thunderstorm Wind,C,29,COLLETON,CHS,EST,0,0,0,0,,,LAW ENFORCEMENT,50.0,EG,,,,,,,,,,,Trees were knocked down by thunderstorm winds.,PDS
2548,2004-06-27,31,-91,1173652,5407285,LOUISIANA,22,Thunderstorm Wind,C,63,LIVINGSTON,LIX,CST,0,0,0,0,1.5K,,LAW ENFORCEMENT,50.0,EG,,,,,,,,,,,Trees were blown down in several locations blocking access to numerous roads.,PDS
2549,2004-06-12,36,-87,1172751,5404283,TENNESSEE,47,Thunderstorm Wind,C,165,SUMNER,OHX,CST,0,0,0,0,,,AMATEUR RADIO,50.0,EG,,,,,,,,,,,Ham radio report of 2 or 3 large tree limbs were down at the intersection of Cages Bend Road and Gallatin Rd.,PDS
2550,2004-06-12,36,-85,1172834,5404438,TENNESSEE,47,Thunderstorm Wind,C,151,SCOTT,MRX,EST,0,0,0,0,15K,,DEPT OF HIGHWAYS,65.0,EG,,,,,,,,,,,Numerous trees down across mainly northern portions of the county,PDS
2551,2004-06-29,29,-82,1172808,5404167,FLORIDA,12,Thunderstorm Wind,C,53,HERNANDO,TBW,EST,0,0,0,0,15K,,FIRE DEPT/RESCUE SQUAD,50.0,EG,,,,,,,,,,,The wind gusts downed trees on several vehicles and one home.,PDS
2552,2004-06-05,30,-104,1172934,5405195,TEXAS,48,Thunderstorm Wind,C,377,PRESIDIO,MAF,CST,0,0,0,0,0,0,"AWOS,ASOS,MESONET,ETC",52.0,MG,,,,,,,,,,"An active and very complicated round of severe thunderstorms affected west Texas during the late afternoon and evening of the 5th. Severe weather development was focused in two areas of the region. Convective initiation occurred first near a sub-synoptic scale outflow boundary that was situated across the southeast Permian Basin. This feature was a remnant from overnight convection to the northeast of the area. Two supercell thunderstorms developed along the boundary over rural areas of southeast Midland and northern Upton Counties. As these storms moved east, storm-scale outflow boundaries were observed in local warning radar base reflectivity and velocity data arcing away from the storms toward the west. Both of these boundaries interacted with the larger scale baroclinic boundary under a field of strongly growing convective towers over southern and central Midland County and northeast Crane County. A series of at least four landspout tornadoes were observed as these interactions occurred.The mesoscale boundary began propagating west-northwest across the basin as the supercell storms provided convective enhancement to the cool (east) side of the boundary. Meanwhile strong to severe thunderstorms began propagating east from the mountainous areas of southeast New Mexico and southwest Texas. The convectively enhanced outflow boundary interacted with the complex of storms over the Upper Trans Pecos region. Large hail and two tornadoes were observed in east-central Reeves County.",A severe thunderstorm wind gust was measured by the Marfa AWOS.,PDS
